;product;brand;rev_rating;rev_loc;rev_dt
6914;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 November 2021
6915;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 November 2021
6916;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;27 November 2021
6917;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;25 November 2021
6918;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;22 November 2021
6919;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;22 November 2021
6920;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 November 2021
6921;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;21 November 2021
6922;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 November 2021
6923;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;20 November 2021
6924;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;19 November 2021
6925;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;18 November 2021
6926;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 November 2021
6927;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;18 November 2021
6928;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 November 2021
6929;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;15 November 2021
6930;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 November 2021
6931;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 November 2021
6932;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;14 November 2021
6933;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;14 November 2021
6934;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 November 2021
6935;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 November 2021
6936;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 November 2021
6937;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;12 November 2021
6938;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;11 November 2021
6939;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 November 2021
6940;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 November 2021
6941;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 November 2021
6942;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 November 2021
6943;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 November 2021
6944;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 October 2021
6945;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;27 October 2021
6946;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;25 October 2021
6947;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;23 October 2021
6948;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 October 2021
6949;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 October 2021
6950;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 October 2021
6951;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 October 2021
6952;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;16 October 2021
6953;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;15 October 2021
6954;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 October 2021
6955;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 October 2021
6956;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 October 2021
6957;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 October 2021
6958;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 October 2021
6959;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;1 October 2021
6960;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;30 September 2021
6961;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 September 2021
6962;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;22 September 2021
6963;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;17 September 2021
6964;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 September 2021
6965;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;15 September 2021
6966;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 September 2021
6967;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;9 September 2021
6968;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 September 2021
6969;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 September 2021
6970;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;31 August 2021
6971;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;30 August 2021
6972;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;18 August 2021
6973;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;16 August 2021
6974;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 August 2021
6975;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 August 2021
6976;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;13 August 2021
6977;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 August 2021
6978;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 August 2021
6979;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;9 August 2021
6980;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;6 August 2021
6981;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;3 August 2021
6982;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 August 2021
6983;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 August 2021
6984;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;31 July 2021
6985;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 July 2021
6986;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;28 July 2021
6987;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 July 2021
6988;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;27 July 2021
6989;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;24 July 2021
6990;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 July 2021
6991;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 July 2021
6992;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;21 July 2021
6993;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;19 July 2021
6994;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 July 2021
6995;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;15 July 2021
6996;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;4 July 2021
6997;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 July 2021
6998;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;29 June 2021
6999;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 June 2021
7000;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 June 2021
7001;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 June 2021
7002;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;25 June 2021
7003;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 June 2021
7004;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 June 2021
7005;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;20 June 2021
7006;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;19 June 2021
7007;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;18 June 2021
7008;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 June 2021
7009;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 June 2021
7010;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 June 2021
7011;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 June 2021
7012;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;7 June 2021
7013;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 June 2021
7014;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 June 2021
7015;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 June 2021
7016;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;5 June 2021
7017;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 June 2021
7018;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 June 2021
7019;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 June 2021
7020;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 June 2021
7021;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;1 June 2021
7022;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;31 May 2021
7023;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;31 May 2021
7024;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;30 May 2021
7025;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;28 May 2021
7026;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;27 May 2021
7027;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;23 May 2021
7028;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 May 2021
7029;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;23 May 2021
7030;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 May 2021
7031;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;22 May 2021
7032;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;22 May 2021
7033;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;21 May 2021
7034;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;21 May 2021
7035;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;20 May 2021
7036;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;20 May 2021
7037;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;20 May 2021
7038;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;19 May 2021
7039;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;19 May 2021
7040;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;19 May 2021
7041;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;18 May 2021
7042;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;14 May 2021
7043;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 May 2021
7044;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;13 May 2021
7045;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;11 May 2021
7046;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 May 2021
7047;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;10 May 2021
7048;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;9 May 2021
7049;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 May 2021
7050;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 May 2021
7051;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 May 2021
7052;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;7 May 2021
7053;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;7 May 2021
7054;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 May 2021
7055;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;6 May 2021
7056;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 May 2021
7057;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 May 2021
7058;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;2 May 2021
7059;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;1 May 2021
7060;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;26 April 2021
7061;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;24 April 2021
7062;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;23 April 2021
7063;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;4.0;the United Kingdom;22 April 2021
7064;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;22 April 2021
7065;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;20 April 2021
7066;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;18 April 2021
7067;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 April 2021
7068;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;17 April 2021
7069;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;3.0;the United Kingdom;16 April 2021
7070;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;14 April 2021
7071;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 April 2021
7072;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;14 April 2021
7073;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;12 April 2021
7074;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;10 April 2021
7075;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;2.0;the United Kingdom;9 April 2021
7076;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;9 April 2021
7077;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 April 2021
7078;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;8 April 2021
7079;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;6 April 2021
7080;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 April 2021
7081;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 April 2021
7082;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;5 April 2021
7083;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;4 April 2021
7084;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;5.0;the United Kingdom;4 April 2021
7085;Coconut Rice Cream;Yankee Candle Tea Light Scented Candles;1.0;the United Kingdom;4 April 2021
